ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,02,15684818,4533824,28217.6,Miércoles,02/12/2020 04:00:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418012,SAN ANTONIO DE CHUARE (LÓPEZ (MICAY) - CAUCA),2020,02,6033,1790.19,61.5,Sábado,02/15/2020 06:45:00 PM,4.8
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,02,5609,1447.65,52.93,Viernes,02/28/2020 07:45:00 PM,4.37
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,02,7245,3757.6,37.15,Viernes,02/28/2020 07:30:00 PM,8.34
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,02,16180,4004,96,Sábado,02/29/2020 09:00:00 PM,7.9
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,02,1747,1028.35,46.75,Jueves,02/13/2020 07:15:00 PM,1.39
52,NARINO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,02,5300,1698.18,45.12,Viernes,02/28/2020 07:00:00 PM,4.47
52,NARINO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2020,02,18939,14210.4,147.2,Lunes,02/17/2020 07:15:00 PM,6.8
52,NARINO,52390,LA TOLA,52390016,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2020,02,5903,1146.35,33.98,Sábado,02/29/2020 07:00:00 PM,7.41
13,BOLIVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2020,02,12675,4372.42,45.06,Viernes,02/07/2020 08:15:00 PM,13.26
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2020,02,63323,31591.43,182.16,Jueves,02/06/2020 08:00:00 PM,16.37
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,02,2420,954.94,76.22,Miércoles,02/12/2020 08:15:00 PM,1.29
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696017,SANTA RITA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,02,5168,2451.85,38.52,Sábado,02/29/2020 07:15:00 PM,5.37
52,NARINO,52835,TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,02,1082,278.49,30.56,Miércoles,02/05/2020 07:30:00 PM,1.24
19,CAUCA,19809,TIMBIQUI,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2020,02,1737,424.21,27.48,Jueves,02/27/2020 07:15:00 PM,2.29
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,02,125530,60238.8,350.93,Martes,02/25/2020 07:00:00 PM,15.51
27,CHOCO,27745,SIPI,27745000,SIPI (SIPI - CHOCO),2020,02,11522,3225.2,79.2,Martes,02/18/2020 08:00:00 PM,6.15
27,CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2020,02,5694,1292.23,59.74,Sábado,02/01/2020 09:30:00 PM,4.6
97,VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,02,19748,6563.33,104.98,Martes,02/11/2020 07:30:00 PM,7.59
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2020,02,22870,8921.67,90.62,Domingo,02/23/2020 07:00:00 PM,10.24
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,02,8792,3816.76,67.06,Jueves,02/20/2020 08:00:00 PM,5.2
27,CHOCO,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2020,02,254854,93090.36,787.6,Sábado,02/15/2020 07:15:00 PM,15.56
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,02,5178,716.68,43.14,Viernes,02/07/2020 06:45:00 PM,5.4
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,02,93760,39360.64,323.49,Viernes,02/28/2020 07:00:00 PM,11.49
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,02,7099,2930.01,55.33,Domingo,02/09/2020 07:45:00 PM,5.59
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2020,03,366149,166480.38,1095.6,Lunes,03/16/2020 09:00:00 PM,15.5
52,NARINO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,03,5352,1313.27,67.07,Martes,03/10/2020 08:00:00 PM,3.13
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2020,03,16260,6912.19,79.9,Sábado,03/14/2020 07:45:00 PM,8.13
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2020,03,43377,15927.62,174.59,Miércoles,03/11/2020 07:00:00 PM,10.52
52,NARINO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,03,18583,9308.4,105.6,Martes,03/31/2020 08:15:00 PM,6.47
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,94386,35707.43,231.57,Miércoles,03/25/2020 06:45:00 PM,17.39
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2020,03,5456,2011,76,Viernes,03/27/2020 08:00:00 PM,3.57
52,NARINO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,03,8473,1543.8,55.2,Sábado,03/21/2020 08:00:00 PM,6.14
52,NARINO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2020,03,4133,812.48,21.46,Lunes,03/30/2020 07:15:00 PM,7.9
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,03,13266,7187.1,100.16,Martes,03/03/2020 06:30:00 PM,5.25
52,NARINO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2020,03,3975,2723.11,21.63,Martes,03/31/2020 06:45:00 PM,6.55
27,CHOCO,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2020,03,194503,82120.81,596.99,Sábado,03/14/2020 07:30:00 PM,15.9
97,VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,03,25773,9264.6,97.86,Domingo,03/15/2020 06:45:00 PM,12.14
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,03,24368,12826.66,128.3,Miércoles,03/18/2020 07:30:00 PM,8.48
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2020,03,2806,453.32,28.53,Viernes,03/20/2020 08:45:00 PM,3.45
27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2020,03,47621,13703.93,124.78,Viernes,03/27/2020 07:30:00 PM,18.2
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,03,4940,1462.61,40.42,Sábado,03/28/2020 06:45:00 PM,4.45
27,CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2020,03,62,27.69,4.76,Domingo,03/29/2020 06:45:00 PM,0.33
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,03,4852,2803.94,33.8,Sábado,03/28/2020 07:45:00 PM,5.26
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,03,304957,127484.28,660.88,Viernes,03/06/2020 06:45:00 PM,20.36
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2020,03,61366,25605.17,140,Lunes,03/16/2020 07:30:00 PM,23.39
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2020,03,133948,64293.7,365.64,Sábado,03/14/2020 07:00:00 PM,20.57
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2020,03,12440,5686.11,40.39,Sábado,03/14/2020 07:30:00 PM,18.7
94,GUAINIA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2020,03,1710924,577847.38,3109.92,Miércoles,03/04/2020 06:15:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2020,03,2942,987.23,26.14,Miércoles,03/04/2020 07:30:00 PM,4.34
13,BOLIVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2020,03,14733,8124.35,112.82,Jueves,03/05/2020 03:30:00 PM,5.4
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2020,03,6799,3093.37,24.24,Jueves,03/05/2020 10:00:00 PM,13.18
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,14449,5728,76.8,Lunes,03/09/2020 07:30:00 PM,8.17
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,03,383711,196026.6,750.66,Martes,03/03/2020 06:45:00 PM,24
52,NARINO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2020,03,6246,2413.94,34.08,Jueves,03/19/2020 07:15:00 PM,7.42
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,03,3839111,1211482,7652.86,Jueves,03/12/2020 03:15:00 PM,24
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,03,140126,57138.51,291.28,Miércoles,03/04/2020 07:15:00 PM,23.4
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,03,83195,29350.31,208.12,Miércoles,03/11/2020 06:45:00 PM,18.44
97,VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2020,03,1302115,384469.76,2676,Miércoles,03/18/2020 12:00:00 PM,24
52,NARINO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,03,3460,2044.25,36.96,Martes,03/10/2020 06:30:00 PM,5.4
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2020,03,593080,175230.44,1254.44,Miércoles,03/04/2020 07:00:00 PM,23.46
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,11222,3813.22,64,Viernes,03/20/2020 08:15:00 PM,6.38
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,03,28515,12349.15,229.68,Lunes,03/30/2020 06:45:00 PM,5.47
27,CHOCO,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2020,03,241530,80172.31,493.86,Sábado,03/07/2020 07:15:00 PM,23.54
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,03,91439,33165.31,177.6,Martes,03/03/2020 07:15:00 PM,23.36
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2020,03,3463,1727.2,25.6,Sábado,03/28/2020 08:45:00 PM,5.47
52,NARINO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2020,03,21146,12534,92,Sábado,03/28/2020 07:15:00 PM,10.8
27,CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2020,03,189549,85173,434.54,Jueves,03/05/2020 07:45:00 PM,20.18
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,03,961008,333479,1621.05,Lunes,03/09/2020 02:15:00 PM,24
52,NARINO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,03,3753,1337.38,17.12,Martes,03/31/2020 06:30:00 PM,8.5
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,03,2628844,841122.48,4602.4,Miércoles,03/11/2020 09:00:00 PM,24
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,5881,1593.6,48,Sábado,03/28/2020 08:15:00 PM,4.4
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2020,03,955709,319521.44,1808.58,Martes,03/17/2020 02:30:00 PM,23.58
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,03,49768,17165.28,258.19,Sábado,03/21/2020 07:30:00 PM,7.22
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,03,106517,37767.97,222.29,Jueves,03/12/2020 07:30:00 PM,24
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,03,14852,6836.12,91.62,Domingo,03/22/2020 07:00:00 PM,7.12
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,03,14988116,4356763,28423.96,Viernes,03/06/2020 03:45:00 PM,24
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,03,6090,1714.11,82.4,Jueves,03/12/2020 12:15:00 PM,4.57
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,03,7256,8305.48,37.79,Domingo,03/01/2020 11:30:00 AM,7.19
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,03,16234,3888,96,Sábado,03/28/2020 07:45:00 PM,6.42
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,03,6597,4068.77,44.45,Miércoles,03/18/2020 08:15:00 PM,5.48
52,NARINO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,03,6651,2071.3,44.47,Viernes,03/13/2020 06:45:00 PM,5.46
52,NARINO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2020,03,25614,24157.6,144,Sábado,03/28/2020 07:00:00 PM,8.41
52,NARINO,52390,LA TOLA,52390016,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2020,03,5653,1305.24,35.1,Viernes,03/27/2020 05:45:00 PM,7.11
13,BOLIVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2020,03,13572,4806.58,43.84,Lunes,03/30/2020 08:45:00 PM,13.35
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2020,03,44989,21785.35,178.46,Martes,03/03/2020 07:15:00 PM,11.51
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,03,5044,1744.08,75.9,Martes,03/03/2020 07:00:00 PM,2.35
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696017,SANTA RITA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,03,6109,3029.22,38.92,Miércoles,03/25/2020 07:30:00 PM,5.58
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,03,152772,76597.01,384.14,Domingo,03/08/2020 07:15:00 PM,19.2
27,CHOCO,27745,SIPI,27745000,SIPI (SIPI - CHOCO),2020,03,10875,3018.4,79.2,Jueves,03/12/2020 07:15:00 PM,5.36
27,CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2020,03,1588,361,51.36,Domingo,03/01/2020 08:15:00 PM,1.12
97,VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,03,31036,10140.2,116.69,Jueves,03/19/2020 06:30:00 PM,11.5
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2020,03,24212,9386.51,92.79,Martes,03/03/2020 07:15:00 PM,10.15
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,03,8934,4029.28,69.26,Jueves,03/26/2020 08:00:00 PM,5.3
27,CHOCO,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2020,03,271414,98643.82,792,Jueves,03/05/2020 08:15:00 PM,15.46
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,03,4553,629.29,61.34,Jueves,03/05/2020 09:45:00 PM,5.7
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,03,58679,20081.51,327.01,Jueves,03/05/2020 07:00:00 PM,7.8
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,03,8776,3743.62,59.97,Domingo,03/08/2020 08:15:00 PM,7
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2020,04,401367,179263.48,954.8,Jueves,04/30/2020 09:15:00 PM,18.22
52,NARINO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,04,9766,2116.94,68.7,Miércoles,04/08/2020 07:00:00 PM,6.13
27,CHOCO,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2020,04,10079,3967.2,51.2,Miércoles,04/22/2020 07:00:00 PM,8.2
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2020,04,15223,6318.06,74.24,Sábado,04/18/2020 07:15:00 PM,8.15
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2020,04,36593,12680.07,159.63,Sábado,04/25/2020 06:45:00 PM,10.18
52,NARINO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,04,19032,10725.6,110.4,Jueves,04/30/2020 09:00:00 PM,7.6
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2020,04,77252,29129.51,216.13,Miércoles,04/22/2020 07:30:00 PM,16
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2020,04,7109,2671,76,Martes,04/14/2020 07:00:00 PM,4.53
52,NARINO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,04,7703,1302.6,57.6,Miércoles,04/08/2020 07:15:00 PM,6.6
52,NARINO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2020,04,4257,852.98,22.68,Lunes,04/13/2020 07:00:00 PM,7.1
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,04,10384,5855.7,96.9,Viernes,04/17/2020 06:30:00 PM,4.42
52,NARINO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2020,04,4411,3292.98,22.21,Miércoles,04/08/2020 07:45:00 PM,7.45
27,CHOCO,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2020,04,212215,91815.24,47027,Lunes,04/27/2020 10:00:00 PM,19.6
97,VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,04,21995,7588.04,90.64,Jueves,04/16/2020 06:45:00 PM,12.17
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,04,24497,13890.54,125.14,Lunes,04/27/2020 07:45:00 PM,8.24
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2020,04,2489,424.86,27.34,Miércoles,04/01/2020 08:00:00 PM,3.5
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,04,5447,1571.12,42.21,Viernes,04/17/2020 07:15:00 PM,5.6
27,CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2020,04,3676,1170.11,11.3,Lunes,04/13/2020 03:30:00 PM,18.18
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,04,5830,3282.9,34.48,Sábado,04/18/2020 06:45:00 PM,6.38
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,04,236561,102641.66,550,Lunes,04/27/2020 01:15:00 PM,20.29
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2020,04,56596,22456.2,134.18,Miércoles,04/22/2020 07:30:00 PM,23.47
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2020,04,137435,60116.36,302.02,Viernes,04/03/2020 07:00:00 PM,23.55
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2020,04,10927,4550.14,36.41,Sábado,04/25/2020 07:15:00 PM,17.9
94,GUAINIA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2020,04,1470572,504667.02,2740.32,Jueves,04/16/2020 02:30:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2020,04,3156,1053.74,25.73,Martes,04/14/2020 07:00:00 PM,5.7
13,BOLIVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2020,04,12009,6650.97,118.81,Lunes,04/13/2020 04:00:00 PM,4.14
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2020,04,7814,3342.29,23.66,Miércoles,04/29/2020 09:15:00 PM,14.47
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,04,3919,5273.45,25.92,Sábado,04/18/2020 07:30:00 PM,5.53
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2020,04,12637,5003.2,73.6,Martes,04/14/2020 06:45:00 PM,7.56
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,04,320306,163912.23,662.82,Lunes,04/27/2020 06:45:00 PM,23.51
52,NARINO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2020,04,6428,2565.15,34.04,Martes,04/07/2020 12:30:00 PM,7.54
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,04,3205010,1024790,6000.86,Martes,04/21/2020 06:45:00 PM,24
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,04,127291,51428.41,261.36,Jueves,04/30/2020 07:00:00 PM,23.38
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,04,76385,26714.6,192.72,Jueves,04/16/2020 06:30:00 PM,18.42
97,VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2020,04,1149093,348707.51,2594.28,Martes,04/14/2020 11:45:00 AM,23.59
52,NARINO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,04,3932,2249.48,38.5,Lunes,04/20/2020 05:45:00 PM,5.47
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2020,04,543460,213836.26,1034.44,Sábado,04/04/2020 07:15:00 PM,23.59
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2020,04,9750,2341.6,64,Sábado,04/11/2020 08:15:00 PM,6.2
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,04,27348,11383.13,243.12,Jueves,04/16/2020 07:15:00 PM,5.18
27,CHOCO,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2020,04,222280,71008.28,464.64,Martes,04/28/2020 07:15:00 PM,24
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,04,81023,28009.22,169.6,Miércoles,04/08/2020 07:00:00 PM,23.4
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2020,04,2734,1311.2,22.4,Domingo,04/26/2020 08:45:00 PM,5.8
52,NARINO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2020,04,18750,10714,92,Domingo,04/19/2020 07:45:00 PM,8.44
27,CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2020,04,188972,86447.59,402.86,Lunes,04/20/2020 07:30:00 PM,22.35
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,04,920985,316309,1521.5,Martes,04/21/2020 08:45:00 PM,24
